coin,network,address,balance,Height,custodian
XRP,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,49989630.13000000,375867871,
XRP,BSC,https://bscscan.com/address/0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,897496.41400000,39217090,Ceffu
XRP,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,25147483.55000000,39217090,
XRP,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,3655577.16300000,39217090,
XRP,BSC,https://bscscan.com/address/0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0,39217090,
XRP,BSC,https://bscscan.com/address/0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,43.77900000,39217090,Ceffu
XRP,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,880120.71500000,39217090,
XRP,BSC,https://bscscan.com/address/0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0,39217090,
XRP,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,64000000.00000000,39217090,
XRP,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,8454.24700000,19993249,
XRP,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,21563.24000000,19993249,
XRP,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,10550.67300000,19993249,
XRP,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,689167.23900000,19993249,
XRP,XRP,https://bithomp.com/explorer/rBtttd61FExHC68vsZ8dqmS3DfjFEceA1A,50251100.72000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rDAE53VfMvftPB4ogpWGWvzkQxfht6JPxr,75389386.41000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rDecw8UhrZZUiaWc91e571b3TL41MUioh7,16233748.77000000,88377375,Ceffu
XRP,XRP,https://bithomp.com/explorer/rEy8TFcrAPvhpKrwyrscNYyqBGUkE9hKaJ,1477168713.00000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rNU4eAowPuixS5ZCWaRL72UUeKgxcKExpK,50158599.91000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rP3mUZyCDzZkTSd1VHoBbFt8HGm8fyq8qV,257281646.80000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rPJ5GFpyDLv7gqeB1uZVUBwDwi41kaXN5A,110545743.70000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rPz2qA93PeRCyHyFCqyNggnyycJR1N4iNf,12872828.32000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rarG6FaeYhnzSKSS5EEPofo4gFsPn2bZKk,50210157.34000000,88377375,
XRP,XRP,https://bithomp.com/explorer/rfQ9EcLkU6WnNmkS3EwUkFeXeN47Rk8Cvi,18.08200000,88377375,
XRP,XRP,https://bithomp.com/explorer/rhWj9gaovwu2hZxYW7p388P8GRbuXFLQkK,11.54800000,88377375,
